# Hytale Recipe Reference

> Generated 2026-05-27T03:53:09.173Z from `_Assets/Server/Item/Recipes/` (standalone) and `_Assets/Server/Item/Items/` (embedded `Recipe` blocks).

Each entry: `id | inputs → outputs | bench | time`. `(type)` after an ingredient means it accepts any item of that ResourceType (e.g. `Wood_Trunk(type)` matches any trunk wood). `bench=Type[Id,Categories]`.
- Rock_Calcite_Brick_Roof_Steep | 1×Rock_Calcite_Brick(type) → 1×Rock_Calcite_Brick_Roof_Steep | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Calcite_Brick_Smooth | 1×Rock_Calcite(type) → 1×Rock_Calcite_Brick_Smooth | bench=StructuralCrafting[Builders,Smooth] | 0s
- Rock_Calcite_Brick_Smooth_Half | 1×Rock_Calcite_Brick(type) → 1×Rock_Calcite_Brick_Smooth_Half | bench=StructuralCrafting[Builders,SmoothHalfSlab] | 0s
- Rock_Calcite_Brick_Stairs | 1×Rock_Calcite_Brick(type) → 1×Rock_Calcite_Brick_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Calcite_Brick_Wall | 1×Rock_Calcite_Brick(type) → 1×Rock_Calcite_Brick_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Calcite_Cobble_Beam | 1×Rock_Calcite(type) → 1×Rock_Calcite_Cobble_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Calcite_Cobble_Roof | 1×Rock_Calcite(type) → 1×Rock_Calcite_Cobble_Roof | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Calcite_Cobble_Roof_Flat | 1×Rock_Calcite(type) → 1×Rock_Calcite_Cobble_Roof_Flat | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Calcite_Cobble_Roof_Shallow | 1×Rock_Calcite(type) → 1×Rock_Calcite_Cobble_Roof_Shallow | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Calcite_Cobble_Roof_Steep | 1×Rock_Calcite(type) → 1×Rock_Calcite_Cobble_Roof_Steep | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Calcite_Cobble_Stairs | 1×Rock_Calcite(type) → 1×Rock_Calcite_Cobble_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Calcite_Cobble_Wall | 1×Rock_Calcite(type) → 1×Rock_Calcite_Cobble_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Calcite_Half | 1×Rock_Calcite(type) → 1×Rock_Calcite_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Calcite_Stairs | 1×Rock_Calcite(type) → 1×Rock_Calcite_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Chalk_Beam | 1×Rock_Chalk(type) → 1×Rock_Chalk_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Chalk_Brick_Half | 1×Rock_Chalk_Brick(type) → 1×Rock_Chalk_Brick_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Chalk_Brick_Ornate | 1×Rock_Chalk(type) → 1×Rock_Chalk_Brick_Ornate | bench=StructuralCrafting[Builders,Ornate] | 0s
- Rock_Chalk_Brick_Pillar_Base | 1×Rock_Chalk_Brick(type) → 1×Rock_Chalk_Brick_Pillar_Base | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Chalk_Brick_Pillar_Middle | 1×Rock_Chalk_Brick(type) → 1×Rock_Chalk_Brick_Pillar_Middle | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Chalk_Brick_Roof | 1×Rock_Chalk_Brick(type) → 1×Rock_Chalk_Brick_Roof | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Chalk_Brick_Roof_Flat | 1×Rock_Chalk_Brick(type) → 1×Rock_Chalk_Brick_Roof_Flat | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Chalk_Brick_Roof_Shallow | 1×Rock_Chalk_Brick(type) → 1×Rock_Chalk_Brick_Roof_Shallow | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Chalk_Brick_Roof_Steep | 1×Rock_Chalk_Brick(type) → 1×Rock_Chalk_Brick_Roof_Steep | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Chalk_Brick_Smooth | 1×Rock_Chalk(type) → 1×Rock_Chalk_Brick_Smooth | bench=StructuralCrafting[Builders,Smooth] | 0s
- Rock_Chalk_Brick_Smooth_Half | 1×Rock_Chalk_Brick(type) → 1×Rock_Chalk_Brick_Smooth_Half | bench=StructuralCrafting[Builders,SmoothHalfSlab] | 0s
- Rock_Chalk_Brick_Wall | 1×Rock_Chalk_Brick(type) → 1×Rock_Chalk_Brick_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Chalk_Cobble_Beam | 1×Rock_Chalk(type) → 1×Rock_Chalk_Cobble_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Chalk_Cobble_Half | 1×Rock_Chalk(type) → 1×Rock_Chalk_Cobble_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Chalk_Cobble_Roof | 1×Rock_Chalk(type) → 1×Rock_Chalk_Cobble_Roof | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Chalk_Cobble_Roof_Flat | 1×Rock_Chalk(type) → 1×Rock_Chalk_Cobble_Roof_Flat | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Chalk_Cobble_Roof_Shallow | 1×Rock_Chalk(type) → 1×Rock_Chalk_Cobble_Roof_Shallow | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Chalk_Cobble_Roof_Steep | 1×Rock_Chalk(type) → 1×Rock_Chalk_Cobble_Roof_Steep | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Chalk_Cobble_Stairs | 1×Rock_Chalk(type) → 1×Rock_Chalk_Cobble_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Chalk_Cobble_Wall | 1×Rock_Chalk(type) → 1×Rock_Chalk_Cobble_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Chalk_Half | 1×Rock_Chalk(type) → 1×Rock_Chalk_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Chalk_Stairs | 1×Rock_Chalk(type) → 1×Rock_Chalk_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Crystal_Blue_Block | 10×Ingredient_Crystal_Blue → 1×Rock_Crystal_Blue_Block | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Blue_Large | 6×Ingredient_Crystal_Blue → 1×Rock_Crystal_Blue_Large | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Blue_Medium | 4×Ingredient_Crystal_Blue → 1×Rock_Crystal_Blue_Medium | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Blue_Small | 2×Ingredient_Crystal_Blue → 1×Rock_Crystal_Blue_Small | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Cyan_Block | 10×Ingredient_Crystal_Cyan → 1×Rock_Crystal_Cyan_Block | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Cyan_Large | 6×Ingredient_Crystal_Cyan → 1×Rock_Crystal_Cyan_Large | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Cyan_Medium | 4×Ingredient_Crystal_Cyan → 1×Rock_Crystal_Cyan_Medium | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Cyan_Small | 2×Ingredient_Crystal_Cyan → 1×Rock_Crystal_Cyan_Small | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Green_Block | 10×Ingredient_Crystal_Green → 1×Rock_Crystal_Green_Block | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Green_Large | 6×Ingredient_Crystal_Green → 1×Rock_Crystal_Green_Large | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Green_Medium | 4×Ingredient_Crystal_Green → 1×Rock_Crystal_Green_Medium | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Green_Small | 2×Ingredient_Crystal_Green → 1×Rock_Crystal_Green_Small | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Pink_Block | 10×Ingredient_Crystal_Pink → 1×Rock_Crystal_Pink_Block | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Pink_Large | 6×Ingredient_Crystal_Pink → 1×Rock_Crystal_Pink_Large | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Pink_Medium | 4×Ingredient_Crystal_Pink → 1×Rock_Crystal_Pink_Medium | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Pink_Small | 2×Ingredient_Crystal_Pink → 1×Rock_Crystal_Pink_Small | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Purple_Block | 10×Ingredient_Crystal_Purple → 1×Rock_Crystal_Purple_Block | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Purple_Large | 6×Ingredient_Crystal_Purple → 1×Rock_Crystal_Purple_Large | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Purple_Medium | 4×Ingredient_Crystal_Purple → 1×Rock_Crystal_Purple_Medium | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Purple_Small | 2×Ingredient_Crystal_Purple → 1×Rock_Crystal_Purple_Small | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Red_Block | 10×Ingredient_Crystal_Red → 1×Rock_Crystal_Red_Block | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Red_Large | 6×Ingredient_Crystal_Red → 1×Rock_Crystal_Red_Large | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Red_Medium | 4×Ingredient_Crystal_Red → 1×Rock_Crystal_Red_Medium | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Red_Small | 2×Ingredient_Crystal_Red → 1×Rock_Crystal_Red_Small | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_White_Block | 10×Ingredient_Crystal_White → 1×Rock_Crystal_White_Block | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_White_Large | 6×Ingredient_Crystal_White → 1×Rock_Crystal_White_Large | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_White_Medium | 4×Ingredient_Crystal_White → 1×Rock_Crystal_White_Medium | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_White_Small | 2×Ingredient_Crystal_White → 1×Rock_Crystal_White_Small | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Yellow_Block | 10×Ingredient_Crystal_Yellow → 1×Rock_Crystal_Yellow_Block | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Yellow_Large | 6×Ingredient_Crystal_Yellow → 1×Rock_Crystal_Yellow_Large | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Yellow_Medium | 4×Ingredient_Crystal_Yellow → 1×Rock_Crystal_Yellow_Medium | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Crystal_Yellow_Small | 2×Ingredient_Crystal_Yellow → 1×Rock_Crystal_Yellow_Small | bench=StructuralCrafting[Builders,Decorative] | —
- Rock_Dawnstone | 2×Rock_Quartzite → 1×Rock_Dawnstone | bench=Processing[Furnace] | 2s
- Rock_Dawnstone_Cobble | 2×Rock_Quartzite → 1×Rock_Dawnstone_Cobble | bench=Processing[Furnace] | 2s
- Rock_Gold_Brick | 1×Ingredient_Bar_Gold → 1×Rock_Gold_Brick | bench=StructuralCrafting[Builders] | 10s
- Rock_Gold_Brick_Beam | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Gold_Brick_Decorative | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Decorative | bench=StructuralCrafting[Builders,Decorative] | 0s
- Rock_Gold_Brick_Half | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Gold_Brick_Ornate | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Ornate | bench=StructuralCrafting[Builders,Ornate] | 0s
- Rock_Gold_Brick_Pillar_Base | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Pillar_Base | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Gold_Brick_Pillar_Middle | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Pillar_Middle | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Gold_Brick_Roof | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Roof | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Gold_Brick_Roof_Flat | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Roof_Flat | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Gold_Brick_Roof_Hollow | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Roof_Hollow | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Gold_Brick_Roof_Shallow | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Roof_Shallow | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Gold_Brick_Roof_Steep | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Roof_Steep | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Gold_Brick_Smooth | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Smooth | bench=StructuralCrafting[Builders,Smooth] | 0s
- Rock_Gold_Brick_Smooth_Half | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Smooth_Half | bench=StructuralCrafting[Builders,SmoothHalfSlab] | 0s
- Rock_Gold_Brick_Stairs | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Gold_Brick_Wall | 1×Rock_Gold_Brick(type) → 1×Rock_Gold_Brick_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Ledge_Brick | 1×Rock_Ledge(type) → 1×Rock_Ledge_Brick | bench=StructuralCrafting[Builders,Bricks] | 0s
- Rock_Ledge_Brick_Decorative | 1×Rock_Ledge(type) → 1×Rock_Ledge_Brick_Decorative | bench=StructuralCrafting[Builders,Decorative] | 0s
- Rock_Ledge_Brick_Half | 1×Rock_Ledge_Brick(type) → 1×Rock_Ledge_Brick_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Ledge_Brick_Ornate | 1×Rock_Ledge(type) → 1×Rock_Ledge_Brick_Ornate | bench=StructuralCrafting[Builders,Ornate] | 0s
- Rock_Ledge_Brick_Pillar_Base | 1×Rock_Ledge_Brick(type) → 1×Rock_Ledge_Brick_Pillar_Base | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Ledge_Brick_Pillar_Middle | 1×Rock_Ledge_Brick(type) → 1×Rock_Ledge_Brick_Pillar_Middle | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Ledge_Brick_Smooth | 1×Rock_Ledge(type) → 1×Rock_Ledge_Brick_Smooth | bench=StructuralCrafting[Builders,Smooth] | 0s
- Rock_Ledge_Brick_Smooth_Half | 1×Rock_Ledge_Brick(type) → 1×Rock_Ledge_Brick_Smooth_Half | bench=StructuralCrafting[Builders,SmoothHalfSlab] | 0s
- Rock_Ledge_Brick_Stairs | 1×Rock_Ledge_Brick(type) → 1×Rock_Ledge_Brick_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Ledge_Brick_Wall | 1×Rock_Ledge_Brick(type) → 1×Rock_Ledge_Brick_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Ledge_Cobble_Half | 1×Rock_Ledge(type) → 1×Rock_Ledge_Cobble_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Ledge_Cobble_Pillar_Base | 1×Rock_Ledge(type) → 1×Rock_Ledge_Cobble_Pillar_Base | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Ledge_Cobble_Pillar_Middle | 1×Rock_Ledge(type) → 1×Rock_Ledge_Cobble_Pillar_Middle | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Ledge_Cobble_Stairs | 1×Rock_Ledge(type) → 1×Rock_Ledge_Cobble_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Ledge_Cobble_Wall | 1×Rock_Ledge(type) → 1×Rock_Ledge_Cobble_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Lime | 2×Rock_Lime(type) → 1×Rock_Lime | bench=Processing[Furnace] | 0s
- Rock_Lime_Beam | 1×Rock_Lime(type) → 1×Rock_Lime_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Lime_Brick | 1×Rock_Lime(type) → 1×Rock_Lime_Brick | bench=StructuralCrafting[Builders,Bricks] | 0s
- Rock_Lime_Brick_Beam | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Lime_Brick_Decorative | 1×Rock_Lime(type) → 1×Rock_Lime_Brick_Decorative | bench=StructuralCrafting[Builders,Decorative] | 0s
- Rock_Lime_Brick_Half | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Lime_Brick_Ornate | 1×Rock_Lime(type) → 1×Rock_Lime_Brick_Ornate | bench=StructuralCrafting[Builders,Ornate] | 0s
- Rock_Lime_Brick_Pillar_Base | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Pillar_Base | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Lime_Brick_Pillar_Middle | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Pillar_Middle | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Lime_Brick_Roof | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Roof | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Lime_Brick_Roof_Flat | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Roof_Flat | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Lime_Brick_Roof_Shallow | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Roof_Shallow | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Lime_Brick_Roof_Steep | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Roof_Steep | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Lime_Brick_Smooth | 1×Rock_Lime(type) → 1×Rock_Lime_Brick_Smooth | bench=StructuralCrafting[Builders,Smooth] | 0s
- Rock_Lime_Brick_Smooth_Half | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Smooth_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Lime_Brick_Stairs | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Lime_Brick_Wall | 1×Rock_Lime_Brick(type) → 1×Rock_Lime_Brick_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Lime_Cobble_Beam | 1×Rock_Lime(type) → 1×Rock_Lime_Cobble_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Lime_Cobble_Half | 1×Rock_Lime(type) → 1×Rock_Lime_Cobble_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Lime_Cobble_Pillar_Base | 1×Rock_Lime(type) → 1×Rock_Lime_Cobble_Pillar_Base | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Lime_Cobble_Pillar_Middle | 1×Rock_Lime(type) → 1×Rock_Lime_Cobble_Pillar_Middle | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Lime_Cobble_Roof | 1×Rock_Lime(type) → 1×Rock_Lime_Cobble_Roof | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Lime_Cobble_Roof_Flat | 1×Rock_Lime(type) → 1×Rock_Lime_Cobble_Roof_Flat | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Lime_Cobble_Roof_Shallow | 1×Rock_Lime(type) → 1×Rock_Lime_Cobble_Roof_Shallow | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Lime_Cobble_Roof_Steep | 1×Rock_Lime(type) → 1×Rock_Lime_Cobble_Roof_Steep | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Lime_Cobble_Stairs | 1×Rock_Lime(type) → 1×Rock_Lime_Cobble_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Lime_Cobble_Wall | 1×Rock_Lime(type) → 1×Rock_Lime_Cobble_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Lime_Half | 1×Rock_Lime(type) → 1×Rock_Lime_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Lime_Stairs | 1×Rock_Lime(type) → 1×Rock_Lime_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Magma_Cooled_Beam | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Magma_Cooled_Brick | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Brick | bench=StructuralCrafting[Builders,Bricks] | 0s
- Rock_Magma_Cooled_Brick_Beam | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Magma_Cooled_Brick_Decorative | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Brick_Decorative | bench=StructuralCrafting[Builders,Decorative] | 0s
- Rock_Magma_Cooled_Brick_Half | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Magma_Cooled_Brick_Ornate | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Brick_Ornate | bench=StructuralCrafting[Builders,Ornate] | 0s
- Rock_Magma_Cooled_Brick_Pillar_Base | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Pillar_Base | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Magma_Cooled_Brick_Pillar_Middle | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Pillar_Middle | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Magma_Cooled_Brick_Roof | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Roof | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Magma_Cooled_Brick_Roof_Flat | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Roof_Flat | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Magma_Cooled_Brick_Roof_Shallow | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Roof_Shallow | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Magma_Cooled_Brick_Roof_Steep | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Roof_Steep | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Magma_Cooled_Brick_Smooth | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Brick_Smooth | bench=StructuralCrafting[Builders,Smooth] | 0s
- Rock_Magma_Cooled_Brick_Smooth_Half | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Smooth_Half | bench=StructuralCrafting[Builders,SmoothHalfSlab] | 0s
- Rock_Magma_Cooled_Brick_Stairs | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Magma_Cooled_Brick_Wall | 1×Rock_Magma_Cooled_Brick(type) → 1×Rock_Magma_Cooled_Brick_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Magma_Cooled_Cobble_Beam | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Cobble_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Magma_Cooled_Cobble_Half | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Cobble_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Magma_Cooled_Cobble_Roof | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Cobble_Roof | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Magma_Cooled_Cobble_Roof_Flat | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Cobble_Roof_Flat | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Magma_Cooled_Cobble_Roof_Shallow | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Cobble_Roof_Shallow | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Magma_Cooled_Cobble_Roof_Steep | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Cobble_Roof_Steep | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Magma_Cooled_Cobble_Stairs | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Cobble_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Magma_Cooled_Cobble_Wall | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Cobble_Wall | bench=StructuralCrafting[Builders,Wall] | 0s
- Rock_Magma_Cooled_Stairs | 1×Rock_Magma_Cooled(type) → 1×Rock_Magma_Cooled_Stairs | bench=StructuralCrafting[Builders,Stairs] | 0s
- Rock_Marble | 2×Rock_Marble(type) → 1×Rock_Marble | bench=Processing[Furnace] | 0s
- Rock_Marble_Beam | 1×Rock_Marble(type) → 1×Rock_Marble_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Marble_Brick | 1×Rock_Marble(type) → 1×Rock_Marble_Brick | bench=StructuralCrafting[Builders,Bricks] | 0s
- Rock_Marble_Brick_Beam | 1×Rock_Marble_Brick(type) → 1×Rock_Marble_Brick_Beam | bench=StructuralCrafting[Builders,Beam] | 0s
- Rock_Marble_Brick_Decorative | 1×Rock_Marble(type) → 1×Rock_Marble_Brick_Decorative | bench=StructuralCrafting[Builders,Decorative] | 0s
- Rock_Marble_Brick_Half | 1×Rock_Marble_Brick(type) → 1×Rock_Marble_Brick_Half | bench=StructuralCrafting[Builders,HalfSlab] | 0s
- Rock_Marble_Brick_Ornate | 1×Rock_Marble(type) → 1×Rock_Marble_Brick_Ornate | bench=StructuralCrafting[Builders,Ornate] | 0s
- Rock_Marble_Brick_Pillar_Base | 1×Rock_Marble_Brick(type) → 1×Rock_Marble_Brick_Pillar_Base | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Marble_Brick_Pillar_Middle | 1×Rock_Marble_Brick(type) → 1×Rock_Marble_Brick_Pillar_Middle | bench=StructuralCrafting[Builders,Pillar] | 0s
- Rock_Marble_Brick_Roof | 1×Rock_Marble_Brick(type) → 1×Rock_Marble_Brick_Roof | bench=StructuralCrafting[Builders,Roof] | 0s
- Rock_Marble_Brick_Roof_Flat | 1×Rock_Marble_Brick(type) → 1×Rock_Marble_Brick_Roof_Flat | bench=StructuralCrafting[Builders,Roof] | 0s
